class,feature,SoilCover,VegCover,Impervious,MinTemp,MedianTemp,MaxTemp,TreeCover,PopDensity
1,2250,22.000000000000000,29.000000000000000,46.000000000000000,21.500000000000000,26.250000000000000,30.500000000000000,10.000000000000000,0.004497786983848
1,2370,23.000000000000000,40.000000000000000,35.000000000000000,17.750000000000000,23.750000000000000,26.500000000000000,28.000000000000000,0.021341798827052
1,2518,21.000000000000000,14.000000000000000,63.000000000000000,14.000000000000000,19.500000000000000,26.000000000000000,0.000000000000000,0.008535448461771
1,2632,34.000000000000000,20.000000000000000,40.000000000000000,18.000000000000000,27.250000000000000,32.500000000000000,0.000000000000000,0.007326243445277
1,2723,38.000000000000000,15.000000000000000,40.000000000000000,22.750000000000000,31.750000000000000,37.000000000000000,0.000000000000000,0.006026859395206
1,2859,36.000000000000000,14.000000000000000,45.000000000000000,22.250000000000000,29.000000000000000,35.250000000000000,0.000000000000000,0.035842619836330
1,2919,27.000000000000000,30.000000000000000,38.000000000000000,21.500000000000000,28.000000000000000,33.750000000000000,0.000000000000000,0.003938955254853
1,3008,53.000000000000000,22.000000000000000,20.000000000000000,26.750000000000000,32.500000000000000,38.000000000000000,0.000000000000000,0.039321247488260
1,3115,23.000000000000000,30.000000000000000,40.000000000000000,20.500000000000000,25.000000000000000,29.000000000000000,8.000000000000000,0.004026696085930
1,3210,58.000000000000000,17.000000000000000,22.000000000000000,23.750000000000000,33.250000000000000,40.500000000000000,0.000000000000000,0.000923537882045
1,3326,24.000000000000000,39.000000000000000,36.000000000000000,12.500000000000000,21.000000000000000,27.250000000000000,17.000000000000000,0.011501739732921
1,3426,42.000000000000000,28.000000000000000,30.000000000000000,28.750000000000000,32.750000000000000,38.500000000000000,0.000000000000000,0.004984529223293
1,3499,27.000000000000000,22.000000000000000,47.000000000000000,25.000000000000000,29.750000000000000,33.500000000000000,1.000000000000000,0.001155888545327
1,3589,22.000000000000000,31.000000000000000,44.000000000000000,21.500000000000000,26.500000000000000,30.750000000000000,4.000000000000000,0.006030921824276
1,3736,59.000000000000000,16.000000000000000,22.000000000000000,23.500000000000000,32.750000000000000,39.250000000000000,0.000000000000000,0.001216746284626
1,3826,30.000000000000000,15.000000000000000,49.000000000000000,18.250000000000000,26.250000000000000,32.500000000000000,0.000000000000000,0.002895748009905
1,3897,23.000000000000000,42.000000000000000,32.000000000000000,17.250000000000000,23.250000000000000,28.750000000000000,41.000000000000000,0.008788933977485
1,3949,51.000000000000000,22.000000000000000,22.000000000000000,27.500000000000000,34.250000000000000,41.000000000000000,0.000000000000000,0.014889830723405
1,4059,41.000000000000000,14.000000000000000,40.000000000000000,20.750000000000000,30.250000000000000,37.750000000000000,0.000000000000000,0.000675672315992
1,4165,32.000000000000000,23.000000000000000,40.000000000000000,16.500000000000000,24.500000000000000,31.500000000000000,0.000000000000000,0.010628097690642
1,4355,19.000000000000000,52.000000000000000,28.000000000000000,13.000000000000000,19.500000000000000,22.750000000000000,70.000000000000000,0.007951621897519
1,4505,41.000000000000000,18.000000000000000,35.000000000000000,18.750000000000000,25.000000000000000,35.250000000000000,0.000000000000000,0.013401661068201
1,4666,26.000000000000000,22.000000000000000,43.000000000000000,24.750000000000000,28.750000000000000,32.750000000000000,7.000000000000000,0.005595864728093
1,4736,29.000000000000000,22.000000000000000,45.000000000000000,18.250000000000000,25.750000000000000,34.000000000000000,8.000000000000000,0.026534946635365
1,4905,28.000000000000000,27.000000000000000,41.000000000000000,22.500000000000000,27.250000000000000,31.000000000000000,1.000000000000000,0.004029755480587
1,4994,46.000000000000000,15.000000000000000,36.000000000000000,26.500000000000000,34.750000000000000,40.250000000000000,0.000000000000000,0.004708555992693
1,5097,46.000000000000000,27.000000000000000,23.000000000000000,27.000000000000000,34.000000000000000,38.750000000000000,0.000000000000000,0.006741208955646
1,5156,30.000000000000000,20.000000000000000,44.000000000000000,26.000000000000000,31.000000000000000,36.000000000000000,0.000000000000000,0.004577114246786
1,5259,25.000000000000000,34.000000000000000,34.000000000000000,24.250000000000000,28.750000000000000,38.250000000000000,1.000000000000000,0.009027651511133
1,5354,24.000000000000000,27.000000000000000,46.000000000000000,14.000000000000000,22.500000000000000,28.250000000000000,23.000000000000000,0.006020684726536
1,5445,25.000000000000000,30.000000000000000,43.000000000000000,15.000000000000000,23.000000000000000,29.250000000000000,51.000000000000000,0.025567924603820
1,5523,41.000000000000000,19.000000000000000,35.000000000000000,17.500000000000000,23.250000000000000,33.000000000000000,0.000000000000000,0.015634436160326
1,5700,24.000000000000000,24.000000000000000,46.000000000000000,15.750000000000000,22.750000000000000,27.750000000000000,5.000000000000000,0.030997030436993
1,5802,22.000000000000000,30.000000000000000,44.000000000000000,15.250000000000000,22.750000000000000,28.000000000000000,16.000000000000000,0.017131697386503
1,5904,33.000000000000000,21.000000000000000,42.000000000000000,20.250000000000000,29.250000000000000,35.500000000000000,0.000000000000000,0.005561795085669
